,date,sigla_state,city,place_type,confirmed,deaths,order_for_place,is_last,population,codigo_ibge,confirmed_per_100k_inhabitants,death_rate,latitude,longitude,codigo_uf,state
8827,2020-03-28,ES,Vila Velha,city,24.0,0.0,10.0,False,493838.0,3205200,4.85989,0.0,-20.3417,-40.2875,32.0,Espírito Santo
8828,2020-03-27,ES,Vila Velha,city,21.0,0.0,9.0,False,493838.0,3205200,4.25241,0.0,-20.3417,-40.2875,32.0,Espírito Santo
8829,2020-03-26,ES,Vila Velha,city,20.0,0.0,8.0,False,493838.0,3205200,4.04991,0.0,-20.3417,-40.2875,32.0,Espírito Santo
8830,2020-03-25,ES,Vila Velha,city,17.0,0.0,7.0,False,493838.0,3205200,3.44242,0.0,-20.3417,-40.2875,32.0,Espírito Santo
8831,2020-03-24,ES,Vila Velha,city,17.0,0.0,6.0,False,493838.0,3205200,3.44242,0.0,-20.3417,-40.2875,32.0,Espírito Santo
8832,2020-03-23,ES,Vila Velha,city,13.0,0.0,5.0,False,493838.0,3205200,2.6324400000000003,0.0,-20.3417,-40.2875,32.0,Espírito Santo
8833,2020-03-22,ES,Vila Velha,city,11.0,0.0,4.0,False,493838.0,3205200,2.22745,0.0,-20.3417,-40.2875,32.0,Espírito Santo
8834,2020-03-21,ES,Vila Velha,city,11.0,0.0,3.0,False,493838.0,3205200,2.22745,0.0,-20.3417,-40.2875,32.0,Espírito Santo
8835,2020-03-20,ES,Vila Velha,city,7.0,0.0,2.0,False,493838.0,3205200,1.41747,0.0,-20.3417,-40.2875,32.0,Espírito Santo
8836,2020-03-19,ES,Vila Velha,city,7.0,0.0,1.0,False,493838.0,3205200,1.41747,0.0,-20.3417,-40.2875,32.0,Espírito Santo
8838,2020-04-01,SP,Vinhedo,city,1.0,0.0,2.0,True,78728.0,3556701,1.2702,0.0,-23.0302,-46.9833,35.0,São Paulo
8839,2020-03-31,SP,Vinhedo,city,1.0,0.0,1.0,False,78728.0,3556701,1.2702,0.0,-23.0302,-46.9833,35.0,São Paulo
8856,2020-04-01,ES,Vitória,city,34.0,0.0,14.0,True,362097.0,3205309,9.38975,0.0,-20.3155,-40.3128,32.0,Espírito Santo
8857,2020-03-31,ES,Vitória,city,28.0,0.0,13.0,False,362097.0,3205309,7.73273,0.0,-20.3155,-40.3128,32.0,Espírito Santo
8858,2020-03-30,ES,Vitória,city,26.0,0.0,12.0,False,362097.0,3205309,7.1804,0.0,-20.3155,-40.3128,32.0,Espírito Santo
8859,2020-03-29,ES,Vitória,city,21.0,0.0,11.0,False,362097.0,3205309,5.79955,0.0,-20.3155,-40.3128,32.0,Espírito Santo
8860,2020-03-28,ES,Vitória,city,20.0,0.0,10.0,False,362097.0,3205309,5.52338,0.0,-20.3155,-40.3128,32.0,Espírito Santo
8861,2020-03-27,ES,Vitória,city,18.0,0.0,9.0,False,362097.0,3205309,4.97104,0.0,-20.3155,-40.3128,32.0,Espírito Santo
8862,2020-03-26,ES,Vitória,city,17.0,0.0,8.0,False,362097.0,3205309,4.69487,0.0,-20.3155,-40.3128,32.0,Espírito Santo
8863,2020-03-25,ES,Vitória,city,15.0,0.0,7.0,False,362097.0,3205309,4.14254,0.0,-20.3155,-40.3128,32.0,Espírito Santo
8864,2020-03-24,ES,Vitória,city,15.0,0.0,6.0,False,362097.0,3205309,4.14254,0.0,-20.3155,-40.3128,32.0,Espírito Santo
8865,2020-03-23,ES,Vitória,city,14.0,0.0,5.0,False,362097.0,3205309,3.86637,0.0,-20.3155,-40.3128,32.0,Espírito Santo
8866,2020-03-22,ES,Vitória,city,11.0,0.0,4.0,False,362097.0,3205309,3.03786,0.0,-20.3155,-40.3128,32.0,Espírito Santo
8867,2020-03-21,ES,Vitória,city,11.0,0.0,3.0,False,362097.0,3205309,3.03786,0.0,-20.3155,-40.3128,32.0,Espírito Santo
8868,2020-03-20,ES,Vitória,city,6.0,0.0,2.0,False,362097.0,3205309,1.6570099999999999,0.0,-20.3155,-40.3128,32.0,Espírito Santo
8869,2020-03-19,ES,Vitória,city,5.0,0.0,1.0,False,362097.0,3205309,1.38085,0.0,-20.3155,-40.3128,32.0,Espírito Santo
8871,2020-04-02,BA,Vitória da Conquista,city,1.0,0.0,2.0,True,341597.0,2933307,0.29274,0.0,-14.8615,-40.8442,29.0,Bahia
8872,2020-04-01,BA,Vitória da Conquista,city,1.0,0.0,1.0,False,341597.0,2933307,0.29274,0.0,-14.8615,-40.8442,29.0,Bahia
8883,2020-04-01,RJ,Volta Redonda,city,12.0,1.0,9.0,True,273012.0,3306305,4.39541,0.0833,-22.5202,-44.0996,33.0,Rio de Janeiro
8884,2020-03-31,RJ,Volta Redonda,city,12.0,1.0,8.0,False,273012.0,3306305,4.39541,0.0833,-22.5202,-44.0996,33.0,Rio de Janeiro
8885,2020-03-30,RJ,Volta Redonda,city,11.0,1.0,7.0,False,273012.0,3306305,4.02913,0.0909,-22.5202,-44.0996,33.0,Rio de Janeiro
8886,2020-03-29,RJ,Volta Redonda,city,11.0,1.0,6.0,False,273012.0,3306305,4.02913,0.0909,-22.5202,-44.0996,33.0,Rio de Janeiro
8887,2020-03-28,RJ,Volta Redonda,city,11.0,1.0,5.0,False,273012.0,3306305,4.02913,0.0909,-22.5202,-44.0996,33.0,Rio de Janeiro
8888,2020-03-27,RJ,Volta Redonda,city,9.0,1.0,4.0,False,273012.0,3306305,3.29656,0.1111,-22.5202,-44.0996,33.0,Rio de Janeiro
8889,2020-03-26,RJ,Volta Redonda,city,7.0,0.0,3.0,False,273012.0,3306305,2.56399,0.0,-22.5202,-44.0996,33.0,Rio de Janeiro
8890,2020-03-25,RJ,Volta Redonda,city,6.0,0.0,2.0,False,273012.0,3306305,2.19771,0.0,-22.5202,-44.0996,33.0,Rio de Janeiro
8891,2020-03-24,RJ,Volta Redonda,city,4.0,0.0,1.0,False,273012.0,3306305,1.4651399999999999,0.0,-22.5202,-44.0996,33.0,Rio de Janeiro
8892,2020-04-01,SP,Votorantim,city,1.0,0.0,2.0,True,122480.0,3557006,0.8164600000000001,0.0,-23.5446,-47.4388,35.0,São Paulo
8893,2020-03-31,SP,Votorantim,city,1.0,0.0,1.0,False,122480.0,3557006,0.8164600000000001,0.0,-23.5446,-47.4388,35.0,São Paulo
8894,2020-04-01,SP,Votuporanga,city,1.0,0.0,2.0,True,94547.0,3557105,1.05768,0.0,-20.4237,-49.9781,35.0,São Paulo
8895,2020-03-31,SP,Votuporanga,city,1.0,0.0,1.0,False,94547.0,3557105,1.05768,0.0,-20.4237,-49.9781,35.0,São Paulo
8901,2020-04-02,MT,Várzea Grande,city,4.0,0.0,9.0,True,284971.0,5108402,1.40365,0.0,-15.6458,-56.1322,51.0,Mato Grosso
8902,2020-04-01,MT,Várzea Grande,city,2.0,0.0,8.0,False,284971.0,5108402,0.7018300000000001,0.0,-15.6458,-56.1322,51.0,Mato Grosso
8903,2020-03-31,MT,Várzea Grande,city,2.0,0.0,7.0,False,284971.0,5108402,0.7018300000000001,0.0,-15.6458,-56.1322,51.0,Mato Grosso
8904,2020-03-30,MT,Várzea Grande,city,2.0,0.0,6.0,False,284971.0,5108402,0.7018300000000001,0.0,-15.6458,-56.1322,51.0,Mato Grosso
8905,2020-03-27,MT,Várzea Grande,city,2.0,0.0,5.0,False,284971.0,5108402,0.7018300000000001,0.0,-15.6458,-56.1322,51.0,Mato Grosso
8906,2020-03-26,MT,Várzea Grande,city,2.0,0.0,4.0,False,284971.0,5108402,0.7018300000000001,0.0,-15.6458,-56.1322,51.0,Mato Grosso
8907,2020-03-25,MT,Várzea Grande,city,2.0,0.0,3.0,False,284971.0,5108402,0.7018300000000001,0.0,-15.6458,-56.1322,51.0,Mato Grosso
8908,2020-03-24,MT,Várzea Grande,city,1.0,0.0,2.0,False,284971.0,5108402,0.35091,0.0,-15.6458,-56.1322,51.0,Mato Grosso
8909,2020-03-23,MT,Várzea Grande,city,1.0,0.0,1.0,False,284971.0,5108402,0.35091,0.0,-15.6458,-56.1322,51.0,Mato Grosso
8958,2020-04-02,GO,Águas Lindas de Goiás,city,1.0,0.0,6.0,True,212440.0,5200258,0.47071999999999997,0.0,-15.7617,-48.2816,52.0,Goiás
8959,2020-04-01,GO,Águas Lindas de Goiás,city,1.0,0.0,5.0,False,212440.0,5200258,0.47071999999999997,0.0,-15.7617,-48.2816,52.0,Goiás
8960,2020-03-31,GO,Águas Lindas de Goiás,city,1.0,0.0,4.0,False,212440.0,5200258,0.47071999999999997,0.0,-15.7617,-48.2816,52.0,Goiás
8961,2020-03-30,GO,Águas Lindas de Goiás,city,1.0,0.0,3.0,False,212440.0,5200258,0.47071999999999997,0.0,-15.7617,-48.2816,52.0,Goiás
8962,2020-03-29,GO,Águas Lindas de Goiás,city,1.0,0.0,2.0,False,212440.0,5200258,0.47071999999999997,0.0,-15.7617,-48.2816,52.0,Goiás
8963,2020-03-28,GO,Águas Lindas de Goiás,city,1.0,0.0,1.0,False,212440.0,5200258,0.47071999999999997,0.0,-15.7617,-48.2816,52.0,Goiás
8980,2020-04-02,RO,0,state,10.0,1.0,13.0,True,1777225.0,11,0.56267,0.1,0.0,0.0,0.0,0
8981,2020-04-01,RO,0,state,9.0,1.0,12.0,False,1777225.0,11,0.50641,0.1111,0.0,0.0,0.0,0
8982,2020-03-31,RO,0,state,9.0,1.0,11.0,False,1777225.0,11,0.50641,0.1111,0.0,0.0,0.0,0
8983,2020-03-30,RO,0,state,8.0,1.0,10.0,False,1777225.0,11,0.45014,0.125,0.0,0.0,0.0,0
8984,2020-03-29,RO,0,state,6.0,0.0,9.0,False,1777225.0,11,0.3376,0.0,0.0,0.0,0.0,0
8985,2020-03-28,RO,0,state,6.0,0.0,8.0,False,1777225.0,11,0.3376,0.0,0.0,0.0,0.0,0
8986,2020-03-27,RO,0,state,6.0,0.0,7.0,False,1777225.0,11,0.3376,0.0,0.0,0.0,0.0,0
8987,2020-03-26,RO,0,state,6.0,0.0,6.0,False,1777225.0,11,0.3376,0.0,0.0,0.0,0.0,0
8988,2020-03-25,RO,0,state,5.0,0.0,5.0,False,1777225.0,11,0.28134000000000003,0.0,0.0,0.0,0.0,0
8989,2020-03-24,RO,0,state,5.0,0.0,4.0,False,1777225.0,11,0.28134000000000003,0.0,0.0,0.0,0.0,0
8990,2020-03-22,RO,0,state,3.0,0.0,3.0,False,1777225.0,11,0.1688,0.0,0.0,0.0,0.0,0
8991,2020-03-21,RO,0,state,3.0,0.0,2.0,False,1777225.0,11,0.1688,0.0,0.0,0.0,0.0,0
8992,2020-03-20,RO,0,state,1.0,0.0,1.0,False,1777225.0,11,0.05627000000000001,0.0,0.0,0.0,0.0,0
8993,2020-04-02,AC,0,state,45.0,0.0,17.0,True,881935.0,12,5.1024199999999995,0.0,0.0,0.0,0.0,0
8994,2020-04-01,AC,0,state,43.0,0.0,16.0,False,881935.0,12,4.87564,0.0,0.0,0.0,0.0,0
8995,2020-03-31,AC,0,state,42.0,0.0,15.0,False,881935.0,12,4.7622599999999995,0.0,0.0,0.0,0.0,0
8996,2020-03-30,AC,0,state,41.0,0.0,14.0,False,881935.0,12,4.64887,0.0,0.0,0.0,0.0,0
8997,2020-03-29,AC,0,state,34.0,0.0,13.0,False,881935.0,12,3.8551599999999997,0.0,0.0,0.0,0.0,0
8998,2020-03-28,AC,0,state,25.0,0.0,12.0,False,881935.0,12,2.83468,0.0,0.0,0.0,0.0,0
8999,2020-03-27,AC,0,state,25.0,0.0,11.0,False,881935.0,12,2.83468,0.0,0.0,0.0,0.0,0
9000,2020-03-26,AC,0,state,23.0,0.0,10.0,False,881935.0,12,2.6079,0.0,0.0,0.0,0.0,0
9001,2020-03-25,AC,0,state,23.0,0.0,9.0,False,881935.0,12,2.6079,0.0,0.0,0.0,0.0,0
9002,2020-03-24,AC,0,state,21.0,0.0,8.0,False,881935.0,12,2.3811299999999997,0.0,0.0,0.0,0.0,0
9003,2020-03-23,AC,0,state,17.0,0.0,7.0,False,881935.0,12,1.9275799999999998,0.0,0.0,0.0,0.0,0
9004,2020-03-22,AC,0,state,11.0,0.0,6.0,False,881935.0,12,1.24726,0.0,0.0,0.0,0.0,0
9005,2020-03-21,AC,0,state,11.0,0.0,5.0,False,881935.0,12,1.24726,0.0,0.0,0.0,0.0,0
9006,2020-03-20,AC,0,state,7.0,0.0,4.0,False,881935.0,12,0.79371,0.0,0.0,0.0,0.0,0
9007,2020-03-19,AC,0,state,4.0,0.0,3.0,False,881935.0,12,0.45355,0.0,0.0,0.0,0.0,0
9008,2020-03-18,AC,0,state,3.0,0.0,2.0,False,881935.0,12,0.34016,0.0,0.0,0.0,0.0,0
9009,2020-03-17,AC,0,state,3.0,0.0,1.0,False,881935.0,12,0.34016,0.0,0.0,0.0,0.0,0
9010,2020-04-02,AM,0,state,229.0,3.0,17.0,True,4144597.0,13,5.52527,0.0131,0.0,0.0,0.0,0
9011,2020-04-01,AM,0,state,200.0,3.0,16.0,False,4144597.0,13,4.82556,0.015,0.0,0.0,0.0,0
9012,2020-03-31,AM,0,state,175.0,3.0,15.0,False,4144597.0,13,4.22236,0.0171,0.0,0.0,0.0,0
9013,2020-03-30,AM,0,state,151.0,2.0,14.0,False,4144597.0,13,3.6433,0.0132,0.0,0.0,0.0,0
9014,2020-03-29,AM,0,state,140.0,1.0,13.0,False,4144597.0,13,3.3778900000000003,0.0071,0.0,0.0,0.0,0
9015,2020-03-28,AM,0,state,111.0,1.0,12.0,False,4144597.0,13,2.6781900000000003,0.009,0.0,0.0,0.0,0
9016,2020-03-27,AM,0,state,81.0,1.0,11.0,False,4144597.0,13,1.95435,0.0123,0.0,0.0,0.0,0
9017,2020-03-26,AM,0,state,67.0,1.0,10.0,False,4144597.0,13,1.61656,0.0149,0.0,0.0,0.0,0
9018,2020-03-25,AM,0,state,54.0,1.0,9.0,False,4144597.0,13,1.3029,0.0185,0.0,0.0,0.0,0
9019,2020-03-24,AM,0,state,47.0,1.0,8.0,False,4144597.0,13,1.13401,0.0213,0.0,0.0,0.0,0
9020,2020-03-23,AM,0,state,32.0,0.0,7.0,False,4144597.0,13,0.7720899999999999,0.0,0.0,0.0,0.0,0
9021,2020-03-22,AM,0,state,26.0,0.0,6.0,False,4144597.0,13,0.62732,0.0,0.0,0.0,0.0,0
9022,2020-03-21,AM,0,state,11.0,0.0,5.0,False,4144597.0,13,0.26541,0.0,0.0,0.0,0.0,0
9023,2020-03-20,AM,0,state,7.0,0.0,4.0,False,4144597.0,13,0.16889,0.0,0.0,0.0,0.0,0
9024,2020-03-19,AM,0,state,3.0,0.0,3.0,False,4144597.0,13,0.07238,0.0,0.0,0.0,0.0,0
9025,2020-03-18,AM,0,state,2.0,0.0,2.0,False,4144597.0,13,0.048260000000000004,0.0,0.0,0.0,0.0,0
9026,2020-03-13,AM,0,state,1.0,0.0,1.0,False,4144597.0,13,0.024130000000000002,0.0,0.0,0.0,0.0,0
9027,2020-04-02,RR,0,state,26.0,0.0,13.0,True,605761.0,14,4.29212,0.0,0.0,0.0,0.0,0
9028,2020-04-01,RR,0,state,26.0,0.0,12.0,False,605761.0,14,4.29212,0.0,0.0,0.0,0.0,0
9029,2020-03-31,RR,0,state,16.0,0.0,11.0,False,605761.0,14,2.64131,0.0,0.0,0.0,0.0,0
9030,2020-03-30,RR,0,state,16.0,0.0,10.0,False,605761.0,14,2.64131,0.0,0.0,0.0,0.0,0
9031,2020-03-29,RR,0,state,16.0,0.0,9.0,False,605761.0,14,2.64131,0.0,0.0,0.0,0.0,0
9032,2020-03-28,RR,0,state,16.0,0.0,8.0,False,605761.0,14,2.64131,0.0,0.0,0.0,0.0,0
9033,2020-03-27,RR,0,state,12.0,0.0,7.0,False,605761.0,14,1.98098,0.0,0.0,0.0,0.0,0
9034,2020-03-26,RR,0,state,10.0,0.0,6.0,False,605761.0,14,1.6508200000000002,0.0,0.0,0.0,0.0,0
9035,2020-03-25,RR,0,state,8.0,0.0,5.0,False,605761.0,14,1.32065,0.0,0.0,0.0,0.0,0
9036,2020-03-24,RR,0,state,8.0,0.0,4.0,False,605761.0,14,1.32065,0.0,0.0,0.0,0.0,0
9037,2020-03-23,RR,0,state,2.0,0.0,3.0,False,605761.0,14,0.33016,0.0,0.0,0.0,0.0,0
9038,2020-03-22,RR,0,state,2.0,0.0,2.0,False,605761.0,14,0.33016,0.0,0.0,0.0,0.0,0
9039,2020-03-21,RR,0,state,2.0,0.0,1.0,False,605761.0,14,0.33016,0.0,0.0,0.0,0.0,0
9040,2020-04-02,PA,0,state,45.0,1.0,16.0,True,8602865.0,15,0.52308,0.0222,0.0,0.0,0.0,0
9041,2020-04-01,PA,0,state,41.0,1.0,15.0,False,8602865.0,15,0.47658999999999996,0.0244,0.0,0.0,0.0,0
9042,2020-03-31,PA,0,state,34.0,0.0,14.0,False,8602865.0,15,0.39521999999999996,0.0,0.0,0.0,0.0,0
9043,2020-03-30,PA,0,state,26.0,0.0,13.0,False,8602865.0,15,0.30222,0.0,0.0,0.0,0.0,0
9044,2020-03-29,PA,0,state,20.0,0.0,12.0,False,8602865.0,15,0.23248000000000002,0.0,0.0,0.0,0.0,0
9045,2020-03-28,PA,0,state,18.0,0.0,11.0,False,8602865.0,15,0.20923000000000003,0.0,0.0,0.0,0.0,0
9046,2020-03-27,PA,0,state,16.0,0.0,10.0,False,8602865.0,15,0.18598,0.0,0.0,0.0,0.0,0
9047,2020-03-26,PA,0,state,13.0,0.0,9.0,False,8602865.0,15,0.15111,0.0,0.0,0.0,0.0,0
9048,2020-03-25,PA,0,state,7.0,0.0,8.0,False,8602865.0,15,0.08137,0.0,0.0,0.0,0.0,0
9049,2020-03-24,PA,0,state,5.0,0.0,7.0,False,8602865.0,15,0.058120000000000005,0.0,0.0,0.0,0.0,0
9050,2020-03-23,PA,0,state,5.0,0.0,6.0,False,8602865.0,15,0.058120000000000005,0.0,0.0,0.0,0.0,0
9051,2020-03-22,PA,0,state,4.0,0.0,5.0,False,8602865.0,15,0.0465,0.0,0.0,0.0,0.0,0
9052,2020-03-21,PA,0,state,2.0,0.0,4.0,False,8602865.0,15,0.02325,0.0,0.0,0.0,0.0,0
9053,2020-03-20,PA,0,state,2.0,0.0,3.0,False,8602865.0,15,0.02325,0.0,0.0,0.0,0.0,0
9054,2020-03-19,PA,0,state,1.0,0.0,2.0,False,8602865.0,15,0.01162,0.0,0.0,0.0,0.0,0
9055,2020-03-18,PA,0,state,1.0,0.0,1.0,False,8602865.0,15,0.01162,0.0,0.0,0.0,0.0,0
9056,2020-04-02,AP,0,state,12.0,0.0,14.0,True,845731.0,16,1.41889,0.0,0.0,0.0,0.0,0
9057,2020-04-01,AP,0,state,11.0,0.0,13.0,False,845731.0,16,1.30065,0.0,0.0,0.0,0.0,0
9058,2020-03-31,AP,0,state,10.0,0.0,12.0,False,845731.0,16,1.18241,0.0,0.0,0.0,0.0,0
9059,2020-03-30,AP,0,state,8.0,0.0,11.0,False,845731.0,16,0.9459299999999999,0.0,0.0,0.0,0.0,0
9060,2020-03-29,AP,0,state,8.0,0.0,10.0,False,845731.0,16,0.9459299999999999,0.0,0.0,0.0,0.0,0
9061,2020-03-28,AP,0,state,4.0,0.0,9.0,False,845731.0,16,0.47296000000000005,0.0,0.0,0.0,0.0,0
9062,2020-03-27,AP,0,state,3.0,0.0,8.0,False,845731.0,16,0.35472,0.0,0.0,0.0,0.0,0
9063,2020-03-26,AP,0,state,2.0,0.0,7.0,False,845731.0,16,0.23648000000000002,0.0,0.0,0.0,0.0,0
9064,2020-03-25,AP,0,state,2.0,0.0,6.0,False,845731.0,16,0.23648000000000002,0.0,0.0,0.0,0.0,0
9065,2020-03-24,AP,0,state,1.0,0.0,5.0,False,845731.0,16,0.11824000000000001,0.0,0.0,0.0,0.0,0
9066,2020-03-23,AP,0,state,1.0,0.0,4.0,False,845731.0,16,0.11824000000000001,0.0,0.0,0.0,0.0,0
9067,2020-03-22,AP,0,state,1.0,0.0,3.0,False,845731.0,16,0.11824000000000001,0.0,0.0,0.0,0.0,0
9068,2020-03-21,AP,0,state,1.0,0.0,2.0,False,845731.0,16,0.11824000000000001,0.0,0.0,0.0,0.0,0
9069,2020-03-20,AP,0,state,1.0,0.0,1.0,False,845731.0,16,0.11824000000000001,0.0,0.0,0.0,0.0,0
9070,2020-04-02,TO,0,state,12.0,0.0,14.0,True,1572866.0,17,0.76294,0.0,0.0,0.0,0.0,0
9071,2020-04-01,TO,0,state,12.0,0.0,13.0,False,1572866.0,17,0.76294,0.0,0.0,0.0,0.0,0
9072,2020-03-31,TO,0,state,12.0,0.0,12.0,False,1572866.0,17,0.76294,0.0,0.0,0.0,0.0,0
9073,2020-03-30,TO,0,state,11.0,0.0,11.0,False,1572866.0,17,0.69936,0.0,0.0,0.0,0.0,0
9074,2020-03-29,TO,0,state,10.0,0.0,10.0,False,1572866.0,17,0.63578,0.0,0.0,0.0,0.0,0
9075,2020-03-28,TO,0,state,9.0,0.0,9.0,False,1572866.0,17,0.5722,0.0,0.0,0.0,0.0,0
9076,2020-03-27,TO,0,state,9.0,0.0,8.0,False,1572866.0,17,0.5722,0.0,0.0,0.0,0.0,0
9077,2020-03-26,TO,0,state,8.0,0.0,7.0,False,1572866.0,17,0.50863,0.0,0.0,0.0,0.0,0
9078,2020-03-25,TO,0,state,7.0,0.0,6.0,False,1572866.0,17,0.44505,0.0,0.0,0.0,0.0,0
9079,2020-03-24,TO,0,state,7.0,0.0,5.0,False,1572866.0,17,0.44505,0.0,0.0,0.0,0.0,0
9080,2020-03-23,TO,0,state,7.0,0.0,4.0,False,1572866.0,17,0.44505,0.0,0.0,0.0,0.0,0
9081,2020-03-22,TO,0,state,5.0,0.0,3.0,False,1572866.0,17,0.31789,0.0,0.0,0.0,0.0,0
9082,2020-03-21,TO,0,state,2.0,0.0,2.0,False,1572866.0,17,0.12716,0.0,0.0,0.0,0.0,0
9083,2020-03-20,TO,0,state,1.0,0.0,1.0,False,1572866.0,17,0.06358,0.0,0.0,0.0,0.0,0
9084,2020-04-02,MA,0,state,80.0,1.0,14.0,True,7075181.0,21,1.13071,0.0125,0.0,0.0,0.0,0
9085,2020-04-01,MA,0,state,70.0,1.0,13.0,False,7075181.0,21,0.9893700000000001,0.0143,0.0,0.0,0.0,0
9086,2020-03-31,MA,0,state,51.0,1.0,12.0,False,7075181.0,21,0.72083,0.0196,0.0,0.0,0.0,0
9087,2020-03-30,MA,0,state,30.0,1.0,11.0,False,7075181.0,21,0.42402,0.0333,0.0,0.0,0.0,0
9088,2020-03-29,MA,0,state,21.0,1.0,10.0,False,7075181.0,21,0.29681,0.0476,0.0,0.0,0.0,0
9089,2020-03-28,MA,0,state,15.0,0.0,9.0,False,7075181.0,21,0.21201,0.0,0.0,0.0,0.0,0
9090,2020-03-27,MA,0,state,13.0,0.0,8.0,False,7075181.0,21,0.18374000000000001,0.0,0.0,0.0,0.0,0
9091,2020-03-26,MA,0,state,10.0,0.0,7.0,False,7075181.0,21,0.14134000000000002,0.0,0.0,0.0,0.0,0
9092,2020-03-25,MA,0,state,8.0,0.0,6.0,False,7075181.0,21,0.11307,0.0,0.0,0.0,0.0,0
9093,2020-03-24,MA,0,state,8.0,0.0,5.0,False,7075181.0,21,0.11307,0.0,0.0,0.0,0.0,0
9094,2020-03-23,MA,0,state,8.0,0.0,4.0,False,7075181.0,21,0.11307,0.0,0.0,0.0,0.0,0
9095,2020-03-22,MA,0,state,2.0,0.0,3.0,False,7075181.0,21,0.02827,0.0,0.0,0.0,0.0,0
9096,2020-03-21,MA,0,state,2.0,0.0,2.0,False,7075181.0,21,0.02827,0.0,0.0,0.0,0.0,0
9097,2020-03-20,MA,0,state,1.0,0.0,1.0,False,7075181.0,21,0.014130000000000002,0.0,0.0,0.0,0.0,0
9098,2020-04-01,PI,0,state,19.0,4.0,12.0,True,3273227.0,22,0.5804699999999999,0.2105,0.0,0.0,0.0,0
9099,2020-03-31,PI,0,state,18.0,4.0,11.0,False,3273227.0,22,0.54992,0.2222,0.0,0.0,0.0,0
9100,2020-03-30,PI,0,state,18.0,4.0,10.0,False,3273227.0,22,0.54992,0.2222,0.0,0.0,0.0,0
9101,2020-03-28,PI,0,state,11.0,1.0,9.0,False,3273227.0,22,0.33605999999999997,0.0909,0.0,0.0,0.0,0
9102,2020-03-27,PI,0,state,10.0,1.0,8.0,False,3273227.0,22,0.30551,0.1,0.0,0.0,0.0,0
9103,2020-03-26,PI,0,state,9.0,0.0,7.0,False,3273227.0,22,0.27496,0.0,0.0,0.0,0.0,0
9104,2020-03-25,PI,0,state,8.0,0.0,6.0,False,3273227.0,22,0.24441,0.0,0.0,0.0,0.0,0
9105,2020-03-24,PI,0,state,8.0,0.0,5.0,False,3273227.0,22,0.24441,0.0,0.0,0.0,0.0,0
9106,2020-03-22,PI,0,state,6.0,0.0,4.0,False,3273227.0,22,0.18331,0.0,0.0,0.0,0.0,0
9107,2020-03-21,PI,0,state,4.0,0.0,3.0,False,3273227.0,22,0.1222,0.0,0.0,0.0,0.0,0
9108,2020-03-20,PI,0,state,4.0,0.0,2.0,False,3273227.0,22,0.1222,0.0,0.0,0.0,0.0,0
9109,2020-03-19,PI,0,state,3.0,0.0,1.0,False,3273227.0,22,0.09165,0.0,0.0,0.0,0.0,0
9110,2020-04-01,CE,0,state,445.0,9.0,17.0,True,9132078.0,23,4.87293,0.0202,0.0,0.0,0.0,0
9111,2020-03-31,CE,0,state,401.0,7.0,16.0,False,9132078.0,23,4.39111,0.0175,0.0,0.0,0.0,0
9112,2020-03-30,CE,0,state,382.0,5.0,15.0,False,9132078.0,23,4.18306,0.0131,0.0,0.0,0.0,0
9113,2020-03-29,CE,0,state,359.0,5.0,14.0,False,9132078.0,23,3.9312,0.0139,0.0,0.0,0.0,0
9114,2020-03-28,CE,0,state,322.0,4.0,13.0,False,9132078.0,23,3.5260300000000004,0.0124,0.0,0.0,0.0,0
9115,2020-03-27,CE,0,state,282.0,3.0,12.0,False,9132078.0,23,3.08802,0.0106,0.0,0.0,0.0,0
9116,2020-03-26,CE,0,state,237.0,3.0,11.0,False,9132078.0,23,2.59525,0.0127,0.0,0.0,0.0,0
9117,2020-03-25,CE,0,state,211.0,0.0,10.0,False,9132078.0,23,2.31054,0.0,0.0,0.0,0.0,0
9118,2020-03-24,CE,0,state,185.0,0.0,9.0,False,9132078.0,23,2.02583,0.0,0.0,0.0,0.0,0
9119,2020-03-23,CE,0,state,164.0,0.0,8.0,False,9132078.0,23,1.79587,0.0,0.0,0.0,0.0,0
9120,2020-03-22,CE,0,state,125.0,0.0,7.0,False,9132078.0,23,1.3688,0.0,0.0,0.0,0.0,0
9121,2020-03-21,CE,0,state,84.0,0.0,6.0,False,9132078.0,23,0.9198299999999999,0.0,0.0,0.0,0.0,0
9122,2020-03-20,CE,0,state,68.0,0.0,5.0,False,9132078.0,23,0.74463,0.0,0.0,0.0,0.0,0
9123,2020-03-19,CE,0,state,24.0,0.0,4.0,False,9132078.0,23,0.26281,0.0,0.0,0.0,0.0,0
9124,2020-03-18,CE,0,state,19.0,0.0,3.0,False,9132078.0,23,0.20806,0.0,0.0,0.0,0.0,0
9125,2020-03-17,CE,0,state,10.0,0.0,2.0,False,9132078.0,23,0.1095,0.0,0.0,0.0,0.0,0
9126,2020-03-16,CE,0,state,9.0,0.0,1.0,False,9132078.0,23,0.09855,0.0,0.0,0.0,0.0,0
9127,2020-04-01,RN,0,state,92.0,2.0,15.0,True,3506853.0,24,2.62343,0.0217,0.0,0.0,0.0,0
9128,2020-03-31,RN,0,state,82.0,1.0,14.0,False,3506853.0,24,2.33828,0.0122,0.0,0.0,0.0,0
9129,2020-03-30,RN,0,state,77.0,1.0,13.0,False,3506853.0,24,2.1957,0.013,0.0,0.0,0.0,0
